877,0.0008675,0.000173701;
878,0.000746901,0.000197101;
879,0.000788101,0.000176499;
880,0.0008418,0.0002252;
881,0.000804201,0.0002384;
882,0.000778199,0.0001786;
883,0.0007869,0.0002546;
884,0.000765701,0.000155201;
885,0.000800199,0.0002399;
886,0.0008244,0.0002477;
887,0.000817,0.000219101;
888,0.000795399,0.000255799;
889,0.000858499,0.000224001;
890,0.000807099,0.0001742;
891,0.0007637,0.0001641;
892,0.0008663,0.0002389;
893,0.0008354,0.0002374;
894,0.000833899,0.0002481;
895,0.000833901,0.0002564;
896,0.0008354,0.0002453;
897,0.0008178,0.0002478;
898,0.0008735,0.0002163;
899,0.000841299,0.000250199;
900,0.0008079,0.0001781;
901,0.000779399,0.0001793;
902,0.0007706,0.0001862;
903,0.000782,0.000197899;
904,0.0007864,0.000230199;
905,0.0008315,0.000170999;
906,0.000944301,0.0002545;
907,0.0008911,0.0002097;
908,0.000962201,0.000250901;
909,0.0008798,0.0002396;
910,0.0008004,0.0002226;
911,0.0010094,0.0003105;
912,0.001215499,0.0002181;
913,0.001368499,0.0002555;
914,0.0011225,0.000391199;
915,0.0010846,0.0003476;
916,0.0009755,0.000166301;
917,0.000853299,0.0001806;
918,0.0014253,0.000263101;
919,0.0009899,0.0003121;
920,0.0009193,0.000261899;
921,0.001158399,0.000302201;
922,0.000865799,0.0001653;
923,0.000841401,0.0001748;
924,0.000843399,0.0001597;
925,0.000881999,0.00018;
926,0.000861799,0.0001754;
927,0.0008567,0.0001774;
928,0.0008889,0.0001627;
929,0.000862099,0.0002328;
930,0.001241299,0.0002875;
931,0.000833199,0.000171199;
932,0.000831901,0.0001614;
933,0.000829099,0.000179001;
934,0.000866599,0.0001608;
935,0.0008268,0.000182601;
936,0.000925701,0.000280499;
937,0.000832899,0.000168201;
938,0.001263501,0.000510201;
939,0.001169301,0.0002894;
940,0.000937201,0.000222701;
941,0.0009872,0.000252199;
942,0.0009176,0.0002431;
943,0.000901999,0.000166699;
944,0.001254,0.0003725;
945,0.001229601,0.0002574;
946,0.0009292,0.0002644;
947,0.000927999,0.000258;
948,0.000859699,0.0002024;
949,0.000922299,0.000216;
950,0.000903199,0.000177699;
951,0.0008553,0.0001913;
952,0.0008661,0.0001646;
953,0.0008723,0.0001688;
954,0.0009638,0.0002636;
955,0.000944499,0.0002654;
956,0.000943,0.0002568;
957,0.0009498,0.0002973;
958,0.000974701,0.000169301;
959,0.0010094,0.0001702;
960,0.0010114,0.000177099;
961,0.001099899,0.0004309;
962,0.001209499,0.000296401;
963,0.001000599,0.000277799;
964,0.0009984,0.000277401;
965,0.0010083,0.000279999;
966,0.0009972,0.000181501;
967,0.0008885,0.000196799;
968,0.0010323,0.000334;
969,0.000973899,0.0003392;
970,0.000997401,0.000238801;
971,0.001004701,0.0003044;
972,0.0010559,0.000283001;
973,0.001028701,0.000277401;
974,0.0009954,0.0002746;
975,0.001059901,0.0003226;
976,0.0009823,0.000247299;
977,0.0010851,0.0003189;
978,0.0010877,0.000205001;
979,0.0010045,0.0002287;
980,0.001149999,0.0003314;
981,0.0014172,0.0004566;
982,0.001116799,0.000213399;
983,0.000999999,0.000186399;
984,0.001027901,0.0002095;
985,0.0010557,0.0002227;
986,0.0009963,0.000216099;
987,0.001111399,0.000339001;
988,0.0012835,0.0003687;
989,0.001167501,0.000300101;
990,0.0010811,0.000297201;
991,0.001082001,0.000329099;
992,0.0014149,0.000211199;
993,0.001066199,0.000229399;
994,0.001027301,0.000296399;
995,0.0012917,0.0002481;
996,0.001122599,0.0002045;
997,0.000998699,0.000293999;
998,0.0010762,0.0003163;
999,0.001215,0.000305999;
1000,0.001081099,0.0002101;
